ZIP,Year,Deaths,Median_Rent,Avg_Pop_Per_ZIP,Rate_per_100k,Rent_Demeaned,Rate_Demeaned
90220,2012,4,1003.0,106131.92432432433,3.7688942563375742,-170.9000000000001,-2.6682094002115906
90220,2013,6,1023.0,97772.78712871287,6.1366768568244945,-150.9000000000001,-0.30042679972467035
90220,2015,3,1114.0,90732.48868778281,3.3064231383790443,-59.90000000000009,-3.1306805181701205
90220,2016,3,1131.0,86464.79220779221,3.469620319898993,-42.90000000000009,-2.967483336650172
90220,2017,1,1154.0,89797.80717488789,1.1136129394033263,-19.90000000000009,-5.323490717145838
90220,2018,3,1193.0,84313.16949152542,3.558162998843899,19.09999999999991,-2.878940657705266
90220,2019,3,1233.0,81958.75933609958,3.6603775170601187,59.09999999999991,-2.776726139489046
90220,2020,10,1200.0,76419.04580152672,13.085743082911169,26.09999999999991,6.648639426362004
90220,2021,10,1278.0,72847.86742424243,13.727237808847901,104.09999999999991,7.290134152298736
90220,2022,9,1410.0,71745.8037735849,12.544287646985126,236.0999999999999,6.107183990435961
90221,2013,2,1070.0,97772.78712871287,2.045558952274831,-126.90000000000009,-6.225641565198803
90221,2014,1,1104.0,96344.30917874396,1.0379440244308957,-92.90000000000009,-7.233256493042738
90221,2015,3,1077.0,90732.48868778281,3.3064231383790443,-119.90000000000009,-4.96477737909459
90221,2016,2,1087.0,86464.79220779221,2.3130802132659958,-109.90000000000009,-5.958120304207638
90221,2017,1,1135.0,89797.80717488789,1.1136129394033263,-61.90000000000009,-7.1575875780703075
90221,2018,5,1153.0,84313.16949152542,5.9302716647398315,-43.90000000000009,-2.3409288527338026
90221,2019,7,1196.0,81958.75933609958,8.540880873140276,-0.900000000000091,0.26968035566664206
90221,2020,14,1293.0,76419.04580152672,18.320040316075637,96.09999999999991,10.048839798602003
90221,2021,15,1366.0,72847.86742424243,20.59085671327185,169.0999999999999,12.319656195798217
90221,2022,14,1488.0,71745.8037735849,19.51333633975464,291.0999999999999,11.242135822281007
90222,2015,1,1055.0,90732.48868778281,1.1021410461263481,-160.28571428571422,-3.7854764969952828
90222,2016,2,1114.0,86464.79220779221,2.3130802132659958,-101.28571428571422,-2.574537329855635
90222,2018,1,1196.0,84313.16949152542,1.1860543329479662,-19.28571428571422,-3.7015632101736644
90222,2019,3,1208.0,81958.75933609958,3.6603775170601187,-7.285714285714221,-1.2272400260615122
90222,2020,4,1234.0,76419.04580152672,5.234297233164467,18.71428571428578,0.34667969004283616
90222,2021,9,1295.0,72847.86742424243,12.35451402796311,79.71428571428578,7.466896484841478
90222,2022,6,1405.0,71745.8037735849,8.362858431323417,189.71428571428578,3.4752408882017862
90230,2012,1,1433.0,106131.92432432433,0.9422235640843936,-297.20000000000005,-3.8148497971591313
90230,2013,4,1488.0,97772.78712871287,4.091117904549662,-242.20000000000005,-0.6659554566938626
90230,2014,3,1531.0,96344.30917874396,3.113832073292688,-199.20000000000005,-1.6432412879508371
90230,2015,2,1530.0,90732.48868778281,2.2042820922526962,-200.20000000000005,-2.5527912689908288
90230,2016,2,1553.0,86464.79220779221,2.3130802132659958,-177.20000000000005,-2.443993147977529
90230,2017,1,1621.0,89797.80717488789,1.1136129394033263,-109.20000000000005,-3.6434604218401985
90230,2019,3,1789.0,81958.75933609958,3.6603775170601187,58.799999999999955,-1.0966958441834063
90230,2020,5,1928.0,76419.04580152672,6.542871541455584,197.79999999999995,1.7857981802120593
90230,2021,5,2129.0,72847.86742424243,6.863618904423951,398.79999999999995,2.1065455431804256
90230,2022,12,2300.0,71745.8037735849,16.725716862646834,569.8,11.96864350140331
90232,2012,5,1363.0,106131.92432432433,4.7111178204219675,-371.63636363636374,0.14503481572227805
90232,2013,1,1418.0,97772.78712871287,1.0227794761374156,-316.63636363636374,-3.543303528562274
90232,2014,3,1470.0,96344.30917874396,3.113832073292688,-264.63636363636374,-1.4522509314070016
90232,2015,2,1494.0,90732.48868778281,2.2042820922526962,-240.63636363636374,-2.361800912446993
90232,2016,2,1546.0,86464.79220779221,2.3130802132659958,-188.63636363636374,-2.2530027914336936
90232,2017,2,1657.0,89797.80717488789,2.2272258788066526,-77.63636363636374,-2.338857125893037
90232,2018,3,1702.0,84313.16949152542,3.558162998843899,-32.63636363636374,-1.0079200058557904
90232,2019,1,1778.0,81958.75933609958,1.2201258390200396,43.36363636363626,-3.34595716567965
90232,2020,7,1943.0,76419.04580152672,9.160020158037819,208.36363636363626,4.593937153338129
90232,2021,10,2245.0,72847.86742424243,13.727237808847901,510.36363636363626,9.161154804148211
90232,2022,5,2465.0,71745.8037735849,6.969048692769515,730.3636363636363,2.402965688069826
90240,2015,2,1371.0,90732.48868778281,2.2042820922526962,-269.0,-1.4179317177815758
90240,2019,3,1547.0,81958.75933609958,3.6603775170601187,-93.0,0.038163707025846705
90240,2020,3,1639.0,76419.04580152672,3.9257229248733503,-1.0,0.3035091148390783
90240,2021,2,1730.0,72847.86742424243,2.74544756176958,90.0,-0.8767662482646918
90240,2022,4,1913.0,71745.8037735849,5.575238954215612,273.0,1.95302514418134
90241,2012,2,1196.0,106131.92432432433,1.8844471281687871,-158.81818181818176,-4.20045299456593
90241,2013,2,1194.0,97772.78712871287,2.045558952274831,-160.81818181818176,-4.0393411704598865
90241,2014,5,1197.0,96344.30917874396,5.189720122154479,-157.81818181818176,-0.8951800005802388
90241,2015,3,1201.0,90732.48868778281,3.3064231383790443,-153.81818181818176,-2.7784769843556734
90241,2016,3,1219.0,86464.79220779221,3.469620319898993,-135.81818181818176,-2.6152798028357247
90241,2017,7,1246.0,89797.80717488789,7.795290575823284,-108.81818181818176,1.710390453088566
90241,2018,6,1318.0,84313.16949152542,7.116325997687798,-36.818181818181756,1.0314258749530802
90241,2019,5,1402.0,81958.75933609958,6.100629195100197,47.181818181818244,0.01572907236547927
90241,2020,6,1519.0,76419.04580152672,7.851445849746701,164.18181818181824,1.7665457270119829
90241,2021,6,1636.0,72847.86742424243,8.23634268530874,281.18181818181824,2.1514425625740223
90241,2022,10,1775.0,71745.8037735849,13.93809738553903,420.18181818181824,7.853197262804313
90242,2012,1,1206.0,106131.92432432433,0.9422235640843936,-209.81818181818176,-4.7415536331376
90242,2013,3,1221.0,97772.78712871287,3.0683384284122472,-194.81818181818176,-2.6154387688097462
90242,2014,3,1233.0,96344.30917874396,3.113832073292688,-182.81818181818176,-2.5699451239293056
90242,2015,2,1239.0,90732.48868778281,2.2042820922526962,-176.81818181818176,-3.4794951049692973
90242,2016,2,1294.0,86464.79220779221,2.3130802132659958,-121.81818181818176,-3.3706969839559977
90242,2017,5,1336.0,89797.80717488789,5.568064697016632,-79.81818181818176,-0.11571250020536183
90242,2018,3,1416.0,84313.16949152542,3.558162998843899,0.18181818181824383,-2.1256141983780945
90242,2019,2,1509.0,81958.75933609958,2.440251678040079,93.18181818181824,-3.2435255191819143
90242,2020,12,1593.0,76419.04580152672,15.702891699493401,177.18181818181824,10.019114502271407
90242,2021,4,1703.0,72847.86742424243,5.49089512353916,287.18181818181824,-0.19288207368283317
90242,2022,13,1824.0,71745.8037735849,18.11952660120074,408.18181818181824,12.435749403978747
90245,2012,2,1464.0,106131.92432432433,1.8844471281687871,-308.125,-0.31854271553049274
90245,2014,1,1555.0,96344.30917874396,1.0379440244308957,-217.125,-1.1650458192683841
90245,2015,2,1575.0,90732.48868778281,2.2042820922526962,-197.125,0.0012922485534163641
90245,2016,1,1638.0,86464.79220779221,1.1565401066329979,-134.125,-1.046449737066282
90245,2018,1,1785.0,84313.16949152542,1.1860543329479662,12.875,-1.0169355107513136
90245,2019,5,1928.0,81958.75933609958,6.100629195100197,155.875,3.897639351400917
90245,2020,1,2022.0,76419.04580152672,1.3085743082911168,249.875,-0.8944155354081631
90245,2021,2,2210.0,72847.86742424243,2.74544756176958,437.875,0.5424577180703003
90247,2012,5,1076.0,106131.92432432433,4.7111178204219675,-171.5454545454545,-6.236842118419086
90247,2013,5,1082.0,97772.78712871287,5.113897380687078,-165.5454545454545,-5.834062558153976
90247,2014,3,1104.0,96344.30917874396,3.113832073292688,-143.5454545454545,-7.834127865548366
90247,2015,5,1126.0,90732.48868778281,5.510705230631741,-121.5454545454545,-5.437254708209313
90247,2016,4,1150.0,86464.79220779221,4.6261604265319916,-97.5454545454545,-6.321799512309062
90247,2017,5,1168.0,89797.80717488789,5.568064697016632,-79.5454545454545,-5.379895241824422
90247,2018,7,1228.0,84313.16949152542,8.302380330635764,-19.545454545454504,-2.6455796082052903
90247,2019,6,1290.0,81958.75933609958,7.320755034120237,42.454545454545496,-3.6272049047208164
90247,2020,18,1372.0,76419.04580152672,23.554337549240103,124.4545454545455,12.606377610399049
90247,2021,17,1483.0,72847.86742424243,23.33630427504143,235.4545454545455,12.388344336200378
90247,2022,21,1644.0,71745.8037735849,29.27000450963196,396.4545454545455,18.322044570790908
90248,2013,1,1058.0,97772.78712871287,1.0227794761374156,-214.44444444444434,-3.3535821910731487
90248,2015,4,1175.0,90732.48868778281,4.4085641845053924,-97.44444444444434,0.03220251729482815
90248,2016,2,1180.0,86464.79220779221,2.3130802132659958,-92.44444444444434,-2.0632814539445685
90248,2017,2,1219.0,89797.80717488789,2.2272258788066526,-53.44444444444434,-2.1491357884039117
90248,2018,2,1239.0,84313.16949152542,2.3721086658959325,-33.44444444444434,-2.004253001314632
90248,2019,1,1275.0,81958.75933609958,1.2201258390200396,2.5555555555556566,-3.1562358281905247
90248,2020,6,1256.0,76419.04580152672,7.851445849746701,-16.444444444444343,3.4750841825361363
90248,2021,7,1410.0,72847.86742424243,9.60906646619353,137.55555555555566,5.232704798982966
90248,2022,6,1640.0,71745.8037735849,8.362858431323417,367.55555555555566,3.986496764112853
90249,2012,1,1018.0,106131.92432432433,0.9422235640843936,-183.1111111111111,-2.6389176991960834
90249,2013,1,1013.0,97772.78712871287,1.0227794761374156,-188.1111111111111,-2.5583617871430615
90249,2015,4,1036.0,90732.48868778281,4.4085641845053924,-165.1111111111111,0.8274229212249153
90249,2017,1,1144.0,89797.80717488789,1.1136129394033263,-57.111111111111086,-2.4675283238771506
90249,2018,1,1206.0,84313.16949152542,1.1860543329479662,4.888888888888914,-2.3950869303325106
90249,2019,6,1248.0,81958.75933609958,7.320755034120237,46.888888888888914,3.7396137708397603
90249,2020,5,1247.0,76419.04580152672,6.542871541455584,45.888888888888914,2.961730278175107
90249,2021,3,1375.0,72847.86742424243,4.11817134265437,173.8888888888889,0.5370300793738929
90249,2022,4,1523.0,71745.8037735849,5.575238954215612,321.8888888888889,1.994097690935135
90250,2012,1,1029.0,106131.92432432433,0.9422235640843936,-181.909090909091,-10.532852507877559
90250,2013,5,1034.0,97772.78712871287,5.113897380687078,-176.909090909091,-6.3611786912748745
90250,2014,8,1060.0,96344.30917874396,8.303552195447166,-150.909090909091,-3.1715238765147866
90250,2015,6,1059.0,90732.48868778281,6.612846276758089,-151.909090909091,-4.862229795203864
90250,2016,3,1084.0,86464.79220779221,3.469620319898993,-126.90909090909099,-8.005455752062959
90250,2017,3,1140.0,89797.80717488789,3.340838818209979,-70.90909090909099,-8.134237253751973
90250,2018,8,1195.0,84313.16949152542,9.48843466358373,-15.909090909090992,-1.9866414083782225
90250,2019,5,1271.0,81958.75933609958,6.100629195100197,60.09090909090901,-5.3744468768617555
90250,2020,20,1340.0,76419.04580152672,26.171486165822337,129.090909090909,14.696410093860385
90250,2021,22,1465.0,72847.86742424243,30.19992317946538,254.090909090909,18.72484710750343
90250,2022,19,1643.0,71745.8037735849,26.482385032524157,432.090909090909,15.007308960562204
90254,2012,2,1812.0,106131.92432432433,1.8844471281687871,-292.4545454545455,-1.4875359175483822
90254,2013,5,1845.0,97772.78712871287,5.113897380687078,-259.4545454545455,1.7419143349699087
90254,2014,1,1865.0,96344.30917874396,1.0379440244308957,-239.4545454545455,-2.334039021286274
90254,2015,1,1902.0,90732.48868778281,1.1021410461263481,-202.4545454545455,-2.2698419995908212
90254,2016,4,1963.0,86464.79220779221,4.6261604265319916,-141.4545454545455,1.2541773808148222
90254,2017,1,2035.0,89797.80717488789,1.1136129394033263,-69.4545454545455,-2.2583701063138433
90254,2018,3,2143.0,84313.16949152542,3.558162998843899,38.545454545454504,0.18617995312672964
90254,2019,2,2181.0,81958.75933609958,2.440251678040079,76.5454545454545,-0.9317313676770902
90254,2020,5,2246.0,76419.04580152672,6.542871541455584,141.5454545454545,3.170888495738415
90254,2021,4,2498.0,72847.86742424243,5.49089512353916,393.5454545454545,2.118912077821991
90254,2022,3,2659.0,71745.8037735849,4.1814292156617086,554.5454545454545,0.8094461699445392
90255,2012,2,927.0,106131.92432432433,1.8844471281687871,-123.72727272727275,-9.423599629514866
90255,2013,2,938.0,97772.78712871287,2.045558952274831,-112.72727272727275,-9.262487805408822
90255,2014,7,939.0,96344.30917874396,7.26560817101627,-111.72727272727275,-4.042438586667384
90255,2015,2,945.0,90732.48868778281,2.2042820922526962,-105.72727272727275,-9.103764665430958
90255,2016,8,966.0,86464.79220779221,9.252320853063983,-84.72727272727275,-2.0557259046196705
90255,2017,6,992.0,89797.80717488789,6.681677636419958,-58.72727272727275,-4.6263691212636955
90255,2018,7,1035.0,84313.16949152542,8.302380330635764,-15.727272727272748,-3.00566642704789
90255,2019,11,1095.0,81958.75933609958,13.421384229220434,44.27272727272725,2.1133374715367808
90255,2020,18,1152.0,76419.04580152672,23.554337549240103,101.27272727272725,12.246290791556449
90255,2021,19,1215.0,72847.86742424243,26.08175183681101,164.27272727272725,14.773705079127355
90255,2022,17,1354.0,71745.8037735849,23.69476555541635,303.27272727272725,12.386718797732696
90260,2012,1,1353.0,106131.92432432433,0.9422235640843936,-121.40000000000009,-4.32920704382642
90260,2014,1,1350.0,96344.30917874396,1.0379440244308957,-124.40000000000009,-4.233486583479918
90260,2015,1,1344.0,90732.48868778281,1.1021410461263481,-130.4000000000001,-4.169289561784465
90260,2016,4,1350.0,86464.79220779221,4.6261604265319916,-124.40000000000009,-0.6452701813788222
90260,2017,6,1365.0,89797.80717488789,6.681677636419958,-109.40000000000009,1.4102470285091444
90260,2018,4,1426.0,84313.16949152542,4.744217331791865,-48.40000000000009,-0.5272132761189487
90260,2019,3,1493.0,81958.75933609958,3.6603775170601187,18.59999999999991,-1.611053090850695
90260,2020,7,1583.0,76419.04580152672,9.160020158037819,108.59999999999991,3.888589550127005
90260,2021,7,1686.0,72847.86742424243,9.60906646619353,211.5999999999999,4.337635858282717
90260,2022,8,1794.0,71745.8037735849,11.150477908431224,319.5999999999999,5.87904730052041
90262,2012,4,1006.0,106131.92432432433,3.7688942563375742,-155.4545454545455,-12.671735714129461
90262,2013,4,1013.0,97772.78712871287,4.091117904549662,-148.4545454545455,-12.349512065917374
90262,2014,6,1046.0,96344.30917874396,6.227664146585376,-115.4545454545455,-10.21296582388166
90262,2015,9,1054.0,90732.48868778281,9.919269415137133,-107.4545454545455,-6.5213605553299026
90262,2016,13,1057.0,86464.79220779221,15.035021386228971,-104.4545454545455,-1.405608584238065
90262,2017,9,1123.0,89797.80717488789,10.022516454629937,-38.454545454545496,-6.418113515837099
90262,2018,15,1161.0,84313.16949152542,17.790814994219495,-0.4545454545454959,1.3501850237524593
90262,2019,20,1212.0,81958.75933609958,24.402516780400788,50.545454545454504,7.961886809933752
90262,2020,22,1261.0,76419.04580152672,28.788634782404568,99.5454545454545,12.348004811937532
90262,2021,25,1355.0,72847.86742424243,34.31809452211975,193.5454545454545,17.877464551652714
90262,2022,19,1488.0,71745.8037735849,26.482385032524157,326.5454545454545,10.04175506205712
90265,2012,1,2001.0,106131.92432432433,0.9422235640843936,-538.2727272727275,-1.528959858168164
90265,2013,1,2001.0,97772.78712871287,1.0227794761374156,-538.2727272727275,-1.4484039461151421
90265,2014,1,2001.0,96344.30917874396,1.0379440244308957,-538.2727272727275,-1.433239397821662
90265,2015,1,2618.0,90732.48868778281,1.1021410461263481,78.72727272727252,-1.3690423761262096
90265,2016,2,2736.0,86464.79220779221,2.3130802132659958,196.72727272727252,-0.15810320898656194
90265,2017,3,2579.0,89797.80717488789,3.340838818209979,39.72727272727252,0.8696553959574214
90265,2018,2,2556.0,84313.16949152542,2.3721086658959325,16.72727272727252,-0.09907475635662522
90265,2019,1,2396.0,81958.75933609958,1.2201258390200396,-143.27272727272748,-1.2510575832325181
90265,2020,1,2805.0,76419.04580152672,1.3085743082911168,265.7272727272725,-1.162609113961441
90265,2021,1,3103.0,72847.86742424243,1.37272378088479,563.7272727272725,-1.0984596413677676
90265,2022,8,3136.0,71745.8037735849,11.150477908431224,596.7272727272725,8.679294486178666
90266,2013,1,1995.0,97772.78712871287,1.0227794761374156,-427.6666666666665,-0.997449325715527
90266,2014,1,1987.0,96344.30917874396,1.0379440244308957,-435.6666666666665,-0.9822847774220469
90266,2015,1,2122.0,90732.48868778281,1.1021410461263481,-300.6666666666665,-0.9180877557265945
90266,2016,1,2232.0,86464.79220779221,1.1565401066329979,-190.66666666666652,-0.8636886952199447
90266,2017,1,2393.0,89797.80717488789,1.1136129394033263,-29.666666666666515,-0.9066158624496163
90266,2018,2,2499.0,84313.16949152542,2.3721086658959325,76.33333333333348,0.3518798640429899
90266,2019,2,2628.0,81958.75933609958,2.440251678040079,205.33333333333348,0.4200228761871365
90266,2020,5,2582.0,76419.04580152672,6.542871541455584,159.33333333333348,4.522642739602642
90266,2022,1,3366.0,71745.8037735849,1.393809738553903,943.3333333333335,-0.6264190632990396
90270,2013,2,1005.0,97772.78712871287,2.045558952274831,-92.625,-0.7720288796522068
90270,2014,1,1001.0,96344.30917874396,1.0379440244308957,-96.625,-1.7796438074961423
90270,2015,1,976.0,90732.48868778281,1.1021410461263481,-121.625,-1.7154467858006899
90270,2017,1,1000.0,89797.80717488789,1.1136129394033263,-97.625,-1.7039748925237117
90270,2018,3,1028.0,84313.16949152542,3.558162998843899,-69.625,0.740575166916861
90270,2020,2,1153.0,76419.04580152672,2.6171486165822335,55.375,-0.20043921534480447
90270,2021,4,1226.0,72847.86742424243,5.49089512353916,128.375,2.6733072916121223
90270,2022,4,1392.0,71745.8037735849,5.575238954215612,294.375,2.757651122288574
90272,2013,1,2001.0,97772.78712871287,1.0227794761374156,-519.5,-1.0332768735501383
90272,2014,2,2001.0,96344.30917874396,2.0758880488617915,-519.5,0.01983169917423755
90272,2015,1,2453.0,90732.48868778281,1.1021410461263481,-67.5,-0.9539153035612058
90272,2016,3,2530.0,86464.79220779221,3.469620319898993,9.5,1.413563970211439
90272,2017,1,2364.0,89797.80717488789,1.1136129394033263,-156.5,-0.9424434102842276
90272,2018,1,2490.0,84313.16949152542,1.1860543329479662,-30.5,-0.8700020167395877
90272,2019,2,2537.0,81958.75933609958,2.440251678040079,16.5,0.38419532835252523
90272,2020,2,2743.0,76419.04580152672,2.6171486165822335,222.5,0.5610922668946796
90272,2021,2,2977.0,72847.86742424243,2.74544756176958,456.5,0.6893912120820263
90272,2022,2,3109.0,71745.8037735849,2.787619477107806,588.5,0.7315631274202521
90274,2013,2,2001.0,97772.78712871287,2.045558952274831,-511.875,-0.36233530167185
90274,2014,1,2001.0,96344.30917874396,1.0379440244308957,-511.875,-1.3699502295157855
90274,2015,1,2390.0,90732.48868778281,1.1021410461263481,-122.875,-1.305753207820333
90274,2017,3,2606.0,89797.80717488789,3.340838818209979,93.125,0.9329445642632979
90274,2018,1,2475.0,84313.16949152542,1.1860543329479662,-37.875,-1.221839920998715
90274,2019,1,2619.0,81958.75933609958,1.2201258390200396,106.125,-1.1877684149266416
90274,2020,5,2784.0,76419.04580152672,6.542871541455584,271.125,4.134977287508903
90274,2022,2,3227.0,71745.8037735849,2.787619477107806,714.125,0.3797252231611248
90275,2013,2,2001.0,97772.78712871287,2.045558952274831,-634.2857142857142,-0.00913555234003427
90275,2015,2,2244.0,90732.48868778281,2.2042820922526962,-391.2857142857142,0.14958758763783075
90275,2016,2,2348.0,86464.79220779221,2.3130802132659958,-287.2857142857142,0.2583857086511303
90275,2018,2,2678.0,84313.16949152542,2.3721086658959325,42.71428571428578,0.31741416128106703
90275,2020,1,2841.0,76419.04580152672,1.3085743082911168,205.71428571428578,-0.7461201963237487
90275,2021,2,3045.0,72847.86742424243,2.74544756176958,409.7142857142858,0.6907530571547147
90275,2022,1,3290.0,71745.8037735849,1.393809738553903,654.7142857142858,-0.6608847660609625
90277,2012,1,1722.0,106131.92432432433,0.9422235640843936,-280.70000000000005,-4.424231994226794
90277,2013,2,1726.0,97772.78712871287,2.045558952274831,-276.70000000000005,-3.3208966060363565
90277,2015,2,1799.0,90732.48868778281,2.2042820922526962,-203.70000000000005,-3.1621734660584915
90277,2016,4,1850.0,86464.79220779221,4.6261604265319916,-152.70000000000005,-0.7402951317791961
90277,2017,3,1916.0,89797.80717488789,3.340838818209979,-86.70000000000005,-2.0256167401012086
90277,2018,4,1990.0,84313.16949152542,4.744217331791865,-12.700000000000045,-0.6222382265193227
90277,2019,6,2061.0,81958.75933609958,7.320755034120237,58.299999999999955,1.9542994758090497
90277,2020,8,2185.0,76419.04580152672,10.468594466328934,182.29999999999995,5.102138908017746
90277,2021,7,2315.0,72847.86742424243,9.60906646619353,312.29999999999995,4.242610907882343
90277,2022,6,2463.0,71745.8037735849,8.362858431323417,460.29999999999995,2.9964028730122294
90278,2013,2,1612.0,97772.78712871287,2.045558952274831,-332.2222222222222,-2.350040932984345
90278,2015,2,1680.0,90732.48868778281,2.2042820922526962,-264.2222222222222,-2.1913177930064798
90278,2016,1,1721.0,86464.79220779221,1.1565401066329979,-223.22222222222217,-3.239059778626178
90278,2017,6,1802.0,89797.80717488789,6.681677636419958,-142.22222222222217,2.286077751160782
90278,2018,2,1932.0,84313.16949152542,2.3721086658959325,-12.222222222222172,-2.0234912193632435
90278,2019,6,2049.0,81958.75933609958,7.320755034120237,104.77777777777783,2.9251551488610614
90278,2020,3,2074.0,76419.04580152672,3.9257229248733503,129.77777777777783,-0.4698769603858257
90278,2021,4,2222.0,72847.86742424243,5.49089512353916,277.7777777777778,1.0952952382799843
90278,2022,6,2406.0,71745.8037735849,8.362858431323417,461.7777777777778,3.967258546064241
90280,2012,1,975.0,106131.92432432433,0.9422235640843936,-144.79999999999995,-7.156258078076194
90280,2013,3,984.0,97772.78712871287,3.0683384284122472,-135.79999999999995,-5.030143213748341
90280,2014,1,993.0,96344.30917874396,1.0379440244308957,-126.79999999999995,-7.0605376177296915
90280,2015,7,999.0,90732.48868778281,7.714987322884438,-120.79999999999995,-0.3834943192761493
90280,2017,4,1072.0,89797.80717488789,4.454451757613305,-47.799999999999955,-3.6440298845472823
90280,2018,3,1125.0,84313.16949152542,3.558162998843899,5.2000000000000455,-4.540318643316688
90280,2019,7,1160.0,81958.75933609958,8.540880873140276,40.200000000000045,0.4423992309796887
90280,2020,12,1211.0,76419.04580152672,15.702891699493401,91.20000000000005,7.604410057332814
90280,2021,13,1278.0,72847.86742424243,17.84540915150227,158.20000000000005,9.746927509341683
90280,2022,13,1401.0,71745.8037735849,18.11952660120074,281.20000000000005,10.021044959040152
90290,2013,1,1933.0,97772.78712871287,1.0227794761374156,-771.75,-0.21368379941486104
90290,2016,1,1884.0,86464.79220779221,1.1565401066329979,-820.75,-0.07992316891927875
90290,2021,1,3501.0,72847.86742424243,1.37272378088479,796.25,0.13626050533251344
90290,2022,1,3501.0,71745.8037735849,1.393809738553903,796.25,0.15734646300162636
90291,2012,4,1513.0,106131.92432432433,3.7688942563375742,-416.63636363636374,-5.609559159824464
90291,2013,5,1618.0,97772.78712871287,5.113897380687078,-311.63636363636374,-4.2645560354749605
90291,2014,1,1718.0,96344.30917874396,1.0379440244308957,-211.63636363636374,-8.340509391731143
90291,2015,3,1786.0,90732.48868778281,3.3064231383790443,-143.63636363636374,-6.072030277782995
90291,2016,8,1780.0,86464.79220779221,9.252320853063983,-149.63636363636374,-0.12613256309805543
90291,2017,5,1861.0,89797.80717488789,5.568064697016632,-68.63636363636374,-3.810388719145407
90291,2018,5,1972.0,84313.16949152542,5.9302716647398315,42.36363636363626,-3.448181751422207
90291,2019,2,2100.0,81958.75933609958,2.440251678040079,170.36363636363626,-6.938201738121959
90291,2020,14,2135.0,76419.04580152672,18.320040316075637,205.36363636363626,8.941586899913599
90291,2021,17,2304.0,72847.86742424243,23.33630427504143,374.36363636363626,13.957850858879393
90291,2022,18,2439.0,71745.8037735849,25.08857529397025,509.36363636363626,15.710121877808213
90292,2012,3,2001.0,106131.92432432433,2.8266706922531806,-627.818181818182,-5.278711902814001
90292,2013,6,2001.0,97772.78712871287,6.1366768568244945,-627.818181818182,-1.9687057382426874
90292,2014,3,2001.0,96344.30917874396,3.113832073292688,-627.818181818182,-4.991550521774494
90292,2015,7,2341.0,90732.48868778281,7.714987322884438,-287.818181818182,-0.3903952721827437
90292,2016,5,2463.0,86464.79220779221,5.782700533164989,-165.81818181818198,-2.322682061902193
90292,2017,5,2638.0,89797.80717488789,5.568064697016632,9.181818181818016,-2.53731789805055
90292,2018,5,2851.0,84313.16949152542,5.9302716647398315,222.18181818181802,-2.1751109303273504
90292,2019,5,2968.0,81958.75933609958,6.100629195100197,339.181818181818,-2.004753399966985
90292,2020,14,3037.0,76419.04580152672,18.320040316075637,408.181818181818,10.214657721008455
90292,2021,10,3179.0,72847.86742424243,13.727237808847901,550.181818181818,5.621855213780719
90292,2022,10,3437.0,71745.8037735849,13.93809738553903,808.181818181818,5.832714790471849
90293,2016,4,1834.0,86464.79220779221,4.6261604265319916,-389.4000000000001,2.4014693261407425
90293,2017,1,1963.0,89797.80717488789,1.1136129394033263,-260.4000000000001,-1.1110781609879228
90293,2020,2,2312.0,76419.04580152672,2.6171486165822335,88.59999999999991,0.39245751619098446
90293,2021,1,2380.0,72847.86742424243,1.37272378088479,156.5999999999999,-0.851967319506459
90293,2022,1,2628.0,71745.8037735849,1.393809738553903,404.5999999999999,-0.8308813618373461
90301,2012,4,1037.0,106131.92432432433,3.7688942563375742,-178.27272727272725,-11.479237425528737
90301,2013,12,1047.0,97772.78712871287,12.273353713648989,-168.27272727272725,-2.9747779682173228
90301,2014,14,1063.0,96344.30917874396,14.53121634203254,-152.27272727272725,-0.716915339833772
90301,2015,9,1065.0,90732.48868778281,9.919269415137133,-150.27272727272725,-5.328862266729178
90301,2016,6,1106.0,86464.79220779221,6.939240639797986,-109.27272727272725,-8.308891042068325
90301,2017,11,1139.0,89797.80717488789,12.249742333436588,-76.27272727272725,-2.9983893484297237
90301,2018,17,1221.0,84313.16949152542,20.16292366011543,5.727272727272748,4.9147919782491165
90301,2019,13,1300.0,81958.75933609958,15.861635907260514,84.72727272727275,0.6135042253942018
90301,2020,16,1354.0,76419.04580152672,20.937188932657868,138.72727272727275,5.689057250791556
90301,2021,23,1420.0,72847.86742424243,31.57264696035017,204.72727272727275,16.324515278483858
90301,2022,14,1616.0,71745.8037735849,19.51333633975464,400.72727272727275,4.265204657888329
90302,2012,1,1075.0,106131.92432432433,0.9422235640843936,-244.55555555555566,-2.987053470646105
90302,2014,1,1092.0,96344.30917874396,1.0379440244308957,-227.55555555555566,-2.8913330102996033
90302,2016,1,1151.0,86464.79220779221,1.1565401066329979,-168.55555555555566,-2.772736928097501
90302,2017,1,1208.0,89797.80717488789,1.1136129394033263,-111.55555555555566,-2.8156640953271728
90302,2018,4,1275.0,84313.16949152542,4.744217331791865,-44.55555555555566,0.8149402970613662
90302,2019,5,1376.0,81958.75933609958,6.100629195100197,56.44444444444434,2.171352160369698
90302,2020,7,1430.0,76419.04580152672,9.160020158037819,110.44444444444434,5.23074312330732
90302,2021,2,1550.0,72847.86742424243,2.74544756176958,230.44444444444434,-1.1838294729609187
90302,2022,6,1719.0,71745.8037735849,8.362858431323417,399.44444444444434,4.433581396592919
